pose_id,wrist_dist,ankle_dist,shoulder_dist,hip_dist,l_wrist_hip,r_wrist_hip,l_hand_head,r_hand_head,l_wrist_shoulder,r_wrist_shoulder
337,23.19572639465332,9.64240837097168,16.327587127685547,13.857041358947754,11.182300567626953,26.269123077392578,65.6324462890625,66.34485626220703,38.57011413574219,41.5136833190918
338,22.137548446655273,9.737070083618164,17.63532257080078,14.17822265625,11.28808879852295,25.529516220092773,62.42790985107422,63.92343521118164,39.366085052490234,38.48914337158203
339,22.172245025634766,11.466623306274414,18.04203224182129,12.741422653198242,11.842703819274902,24.52063751220703,62.06145095825195,64.085693359375,38.43989944458008,40.99359130859375
340,22.383792877197266,10.601893424987793,15.746315956115723,12.062232971191406,11.87004566192627,25.42035675048828,63.800376892089844,65.64323425292969,39.01377487182617,40.5692024230957
341,24.950420379638672,10.864913940429688,17.55689239501953,12.768728256225586,12.648294448852539,25.675012588500977,64.17257690429688,68.12920379638672,39.08879089355469,42.63258743286133
342,23.17604637145996,11.936663627624512,16.178749084472656,11.305408477783203,11.92626953125,24.75716781616211,62.99982833862305,64.81307983398438,37.14033126831055,39.6063346862793
343,20.590517044067383,10.428953170776367,15.562148094177246,13.40588665008545,12.199694633483887,27.245229721069336,64.46556854248047,65.87828826904297,38.878665924072266,40.63837814331055
344,19.848398208618164,12.98452091217041,16.727659225463867,15.297835350036621,11.09682846069336,26.0841121673584,61.7622184753418,63.79668426513672,38.052223205566406,38.31638717651367
345,22.774587631225586,9.12673282623291,18.69982147216797,15.044419288635254,11.052864074707031,27.15279197692871,62.81328201293945,64.27179718017578,39.16344451904297,40.87069320678711
346,22.165327072143555,10.07364273071289,16.7232666015625,15.546441078186035,10.495739936828613,25.16263771057129,62.3946647644043,63.64737319946289,36.96050262451172,38.90122985839844
347,24.267749786376953,10.438506126403809,16.29591178894043,12.344429016113281,13.299164772033691,24.687320709228516,61.553070068359375,64.57962036132812,37.26548767089844,40.764835357666016
348,23.45789909362793,10.704329490661621,17.663619995117188,13.48033332824707,11.075189590454102,26.14129066467285,62.27653503417969,63.913299560546875,36.97050476074219,39.10152816772461
349,22.938474655151367,9.91644287109375,16.7888126373291,13.912827491760254,9.232976913452148,26.24877166748047,64.94706726074219,66.14434051513672,39.26753234863281,42.4498291015625
350,19.8902645111084,11.695131301879883,18.96112823486328,13.722785949707031,7.9702277183532715,23.939653396606445,64.23328399658203,64.79833984375,40.98487091064453,38.263145446777344
351,22.597911834716797,10.985641479492188,19.58732795715332,12.683981895446777,13.775681495666504,23.89728355407715,63.81574249267578,66.2314224243164,37.210838317871094,40.0646858215332
352,23.155813217163086,9.021269798278809,17.177974700927734,13.094270706176758,12.977131843566895,24.70330810546875,62.270084381103516,64.98992156982422,37.14975357055664,39.99446105957031
353,22.58492660522461,9.474553108215332,16.59748077392578,14.407722473144531,11.346132278442383,25.9566707611084,61.49277877807617,63.83417510986328,36.71303176879883,38.99171829223633
354,23.0579833984375,11.409796714782715,15.92570686340332,13.716469764709473,13.030048370361328,25.46202278137207,61.71287155151367,63.81197738647461,38.14486312866211,39.444923400878906
355,22.20281219482422,9.85561466217041,18.459009170532227,14.053763389587402,11.499399185180664,26.62453269958496,63.79399871826172,66.33055114746094,38.74856948852539,41.87742233276367
356,24.043733596801758,12.077954292297363,16.52592658996582,13.222969055175781,11.231413841247559,24.817405700683594,63.58149337768555,64.65521240234375,40.21788787841797,39.7901496887207
357,24.422866821289062,10.510371208190918,17.66014862060547,13.59422492980957,10.359634399414062,25.06526756286621,65.4026870727539,65.61712646484375,40.29033279418945,41.578861236572266
358,20.68838882446289,12.159830093383789,17.840307235717773,13.224358558654785,12.054635047912598,26.196565628051758,62.88028335571289,65.05255889892578,37.23508834838867,39.85245895385742
359,21.690847396850586,9.948378562927246,17.06399917602539,13.339518547058105,11.830851554870605,24.57398796081543,61.7064323425293,65.9936294555664,38.043418884277344,42.46977996826172
360,22.306774139404297,11.068535804748535,17.969423294067383,14.960307121276855,11.882360458374023,25.153635025024414,61.56749725341797,64.74481964111328,36.621402740478516,38.568111419677734
361,23.24701690673828,10.235189437866211,16.180410385131836,12.67546558380127,11.329538345336914,25.045705795288086,64.51789855957031,67.32315826416016,39.02392578125,42.37284469604492
362,22.745466232299805,10.965733528137207,18.075489044189453,12.875528335571289,11.984533309936523,23.415224075317383,63.84071350097656,67.00011444091797,38.28030776977539,40.285030364990234
363,21.68279457092285,9.477540969848633,18.92493438720703,13.547572135925293,11.167876243591309,24.949649810791016,64.67581176757812,66.97364044189453,40.59718704223633,42.270381927490234
364,23.979806900024414,13.068066596984863,17.831905364990234,13.487322807312012,12.983404159545898,25.008756637573242,63.00646209716797,66.02063751220703,38.76315689086914,41.673221588134766
365,23.616056442260742,10.854784965515137,17.55815887451172,14.055742263793945,11.56325626373291,27.086637496948242,62.96527862548828,65.59403228759766,38.076507568359375,40.56446075439453
366,22.611852645874023,12.072978019714355,17.820289611816406,12.566268920898438,11.66293716430664,25.380523681640625,62.98564529418945,65.13671112060547,36.68038558959961,39.17036819458008
367,23.14369010925293,11.317684173583984,16.33528709411621,14.495451927185059,10.513647079467773,26.886722564697266,63.68559646606445,67.0528564453125,37.365421295166016,40.446590423583984
368,24.31770896911621,11.729083061218262,17.66185188293457,12.468788146972656,12.05419921875,26.60441780090332,62.18899154663086,65.03858184814453,36.26023483276367,41.87273025512695
369,22.679048538208008,11.015124320983887,13.78648853302002,13.725414276123047,10.460681915283203,25.024980545043945,62.900474548339844,66.57131958007812,37.640419006347656,41.764469146728516
370,24.820138931274414,10.239448547363281,16.637929916381836,14.168126106262207,10.881178855895996,26.955665588378906,64.60435485839844,66.49823760986328,37.77937698364258,38.61467742919922
371,24.383968353271484,11.151646614074707,18.002321243286133,14.229883193969727,13.329156875610352,25.963138580322266,61.51492691040039,66.86868286132812,36.371826171875,41.93110275268555
372,21.518627166748047,9.954093933105469,16.575326919555664,14.894607543945312,11.144783020019531,25.13347816467285,63.58298110961914,66.03250122070312,38.879425048828125,41.380184173583984
373,22.506572723388672,13.768656730651855,16.915916442871094,15.249923706054688,9.890181541442871,26.97859001159668,62.42378234863281,64.65984344482422,37.31557083129883,38.13003921508789
374,24.393245697021484,12.930073738098145,16.55099105834961,13.301030158996582,12.311275482177734,28.548362731933594,61.80410385131836,66.10421752929688,38.575435638427734,42.074066162109375
375,22.823017120361328,10.921463012695312,17.403125762939453,14.357331275939941,12.957418441772461,25.578516006469727,59.626014709472656,63.57481384277344,35.989681243896484,39.65569305419922
376,21.77597999572754,10.49126148223877,16.428939819335938,14.040445327758789,12.089859962463379,26.30950355529785,63.84601593017578,67.6803970336914,39.194305419921875,42.50315856933594
377,22.83091926574707,12.36988353729248,17.65631675720215,14.551231384277344,11.385892868041992,24.72822380065918,61.12221908569336,63.6145133972168,37.2496337890625,41.041439056396484
378,21.671630859375,10.501914024353027,15.73171329498291,12.861296653747559,10.107617378234863,25.409696578979492,61.752105712890625,63.902687072753906,36.122432708740234,38.48851776123047
379,23.21490478515625,10.483102798461914,17.627737045288086,12.015083312988281,12.723782539367676,25.574682235717773,62.4308967590332,62.988563537597656,37.502906799316406,38.11528015136719
380,21.40688705444336,11.898730278015137,17.7492733001709,13.398143768310547,12.720008850097656,24.847803115844727,60.908241271972656,64.37374877929688,35.61157989501953,40.26094436645508
381,23.294721603393555,10.268126487731934,17.676950454711914,14.086705207824707,10.645066261291504,25.240631103515625,62.325931549072266,63.52402114868164,38.40167999267578,40.865631103515625
382,22.523996353149414,11.535417556762695,17.690597534179688,12.455404281616211,11.098664283752441,26.81946563720703,62.816524505615234,62.73979568481445,38.4965705871582,38.287654876708984
383,23.487445831298828,11.596487045288086,16.5968017578125,13.238006591796875,10.793270111083984,25.51213264465332,63.13412857055664,65.0615005493164,38.114376068115234,41.25017547607422
384,22.778669357299805,11.153326988220215,18.90624237060547,14.25425910949707,11.23752498626709,24.930774688720703,64.8561019897461,67.71321105957031,40.125850677490234,40.782291412353516
385,22.554241180419922,10.301312446594238,16.102863311767578,12.139389038085938,11.129867553710938,25.005046844482422,63.43867874145508,64.14636993408203,38.129234313964844,39.71177291870117
386,21.905006408691406,9.16124439239502,15.320024490356445,11.579646110534668,11.349632263183594,26.18062973022461,62.41147232055664,65.28612518310547,36.7033576965332,40.103057861328125
387,23.738983154296875,11.836204528808594,16.943872451782227,13.406089782714844,12.53087329864502,25.74431800842285,63.99028015136719,66.74850463867188,37.836708068847656,42.5372314453125
388,24.33708953857422,10.183942794799805,17.68108558654785,14.231218338012695,11.952692031860352,25.668771743774414,62.455753326416016,64.28775787353516,37.98001480102539,39.8939208984375
389,22.400226593017578,10.025681495666504,16.572498321533203,14.101265907287598,11.272473335266113,27.47376823425293,62.481689453125,65.28314208984375,36.134422302246094,40.90038299560547
390,22.194286346435547,9.753684043884277,18.184589385986328,13.075740814208984,12.178929328918457,25.0325870513916,61.07733154296875,63.30698013305664,39.478580474853516,39.990257263183594
391,22.819353103637695,11.694836616516113,17.253887176513672,14.952516555786133,11.225438117980957,28.069177627563477,62.004295349121094,63.410152435302734,36.91875076293945,38.52521896362305
392,22.377197265625,8.395188331604004,16.455400466918945,15.015458106994629,10.413182258605957,26.342927932739258,62.10078048706055,66.36040496826172,37.57201385498047,42.11598205566406
393,22.75470733642578,13.12684154510498,18.833498001098633,15.015079498291016,9.05535888671875,25.223405838012695,62.53032302856445,64.74456787109375,40.401885986328125,40.505287170410156
394,22.28273582458496,11.908167839050293,16.544233322143555,12.665826797485352,12.340091705322266,26.058696746826172,62.83171081542969,65.0546646118164,37.43208694458008,40.17619705200195
395,23.893848419189453,11.014122009277344,18.224504470825195,14.696662902832031,9.603840827941895,26.43031883239746,64.17860412597656,66.38080596923828,40.05765151977539,43.475074768066406
396,23.017770767211914,11.884573936462402,17.681705474853516,12.103973388671875,11.557211875915527,25.11124610900879,62.602752685546875,65.59398651123047,36.0605583190918,40.10857391357422
397,21.84663200378418,8.475747108459473,18.65464973449707,16.31785011291504,10.22980785369873,27.655073165893555,61.57462692260742,66.04528045654297,36.872371673583984,40.530052185058594
398,23.26153564453125,11.396856307983398,16.339548110961914,14.99605655670166,9.583807945251465,27.347457885742188,62.67036437988281,65.23738098144531,40.331947326660156,41.16938018798828
399,21.74285316467285,10.315716743469238,17.36507225036621,16.35445785522461,11.572808265686035,27.20783042907715,61.31890869140625,63.59330368041992,36.49569320678711,39.70100784301758
400,21.858863830566406,11.489668846130371,18.205371856689453,12.086868286132812,12.719415664672852,24.65256118774414,63.97697448730469,67.10635375976562,38.05123519897461,40.85787582397461
401,22.61126708984375,8.25101375579834,17.05312156677246,13.47340202331543,12.232135772705078,27.088146209716797,59.8185920715332,63.75932312011719,37.16956329345703,40.545265197753906
402,23.047216415405273,12.36593246459961,17.68486976623535,14.572220802307129,11.54477310180664,27.12080192565918,61.597412109375,64.0477066040039,36.868099212646484,39.262428283691406
403,24.395063400268555,10.314977645874023,16.379621505737305,14.891276359558105,10.951498031616211,26.94850730895996,62.21403121948242,65.43630981445312,36.56638717651367,40.92264175415039
404,23.7237548828125,9.64488697052002,18.1398983001709,13.76423168182373,11.779951095581055,26.517026901245117,61.816001892089844,65.1690902709961,38.580833435058594,39.661617279052734
405,23.011428833007812,13.691021919250488,17.510299682617188,12.894817352294922,11.34903621673584,25.760026931762695,63.76975631713867,66.42279052734375,39.88807678222656,40.74103927612305
406,24.108081817626953,10.157508850097656,15.518555641174316,9.823311805725098,13.421354293823242,26.319866180419922,63.27448272705078,64.9579086303711,38.60529708862305,40.363616943359375
407,23.356609344482422,8.836963653564453,18.386438369750977,13.294740676879883,12.55416202545166,25.256343841552734,64.31498718261719,65.50114440917969,39.81025314331055,39.39055633544922
408,24.23572540283203,11.36480712890625,16.101383209228516,15.314092636108398,11.407758712768555,24.90010643005371,61.357444763183594,66.06049346923828,36.10694122314453,42.21803665161133
409,22.356121063232422,10.008787155151367,17.623687744140625,14.10923957824707,10.708976745605469,26.661155700683594,61.356746673583984,61.9527473449707,40.28329086303711,40.91023254394531
410,22.649612426757812,9.839012145996094,18.556537628173828,15.641763687133789,11.379928588867188,27.662748336791992,64.34443664550781,67.63578796386719,39.97866439819336,41.638362884521484
411,22.492351531982422,11.984110832214355,17.529361724853516,14.369507789611816,10.706681251525879,26.399667739868164,62.012813568115234,62.147953033447266,37.24891662597656,38.869571685791016
412,23.70119285583496,10.696267127990723,15.219077110290527,11.94748592376709,13.293217658996582,25.228633880615234,62.00038528442383,66.79411315917969,35.931884765625,40.29714584350586
413,21.63251495361328,12.59154987335205,17.775890350341797,11.576754570007324,12.49295711517334,24.634925842285156,62.59284591674805,65.35688018798828,38.63345718383789,40.662052154541016
414,22.76082992553711,11.354462623596191,18.710912704467773,15.269317626953125,9.933143615722656,27.176597595214844,62.87018966674805,66.66279602050781,37.278724670410156,40.97515106201172
415,22.021215438842773,9.488094329833984,14.288368225097656,13.904070854187012,11.40929126739502,24.759082794189453,63.08231735229492,64.34346008300781,39.088436126708984,40.79568862915039
416,23.15732765197754,11.616135597229004,17.29864501953125,13.049983978271484,14.043815612792969,26.061424255371094,61.2833137512207,64.65077209472656,36.59775161743164,40.924041748046875
417,24.148597717285156,10.18187427520752,15.826727867126465,13.275838851928711,9.16731071472168,25.893625259399414,65.2960433959961,67.66792297363281,40.25465774536133,42.86881637573242
418,22.98764991760254,9.800097465515137,17.028356552124023,13.479697227478027,11.153565406799316,25.411542892456055,66.3210220336914,67.79183197021484,39.76679992675781,40.44261932373047
419,24.106666564941406,10.067708015441895,17.070329666137695,13.02684497833252,13.321096420288086,26.942447662353516,59.06455993652344,63.306148529052734,35.904483795166016,39.73831558227539
420,23.556957244873047,9.151812553405762,16.876995086669922,15.179483413696289,12.691617012023926,25.978519439697266,61.98630142211914,65.83560180664062,36.13084030151367,39.07673645019531
421,22.174156188964844,10.158154487609863,16.971933364868164,10.543879508972168,14.038589477539062,26.45725440979004,60.37677001953125,64.37581634521484,37.446102142333984,39.614864349365234
422,25.89702033996582,10.064858436584473,16.83088493347168,14.668212890625,10.722111701965332,27.659854888916016,63.72335433959961,64.3619613647461,38.681373596191406,39.42285919189453
423,21.253509521484375,11.412330627441406,19.147541046142578,12.993752479553223,12.752931594848633,25.577863693237305,62.71092224121094,65.21314239501953,39.105377197265625,39.696407318115234
424,22.028535842895508,10.471404075622559,15.502360343933105,12.48371410369873,11.443056106567383,25.98336410522461,63.916656494140625,64.47372436523438,37.41780471801758,39.77205276489258
425,23.49770736694336,10.485953330993652,16.38520622253418,12.600200653076172,13.93068790435791,25.865638732910156,60.69883346557617,63.51441955566406,38.609100341796875,40.43300247192383
426,22.343551635742188,10.380681037902832,17.84880828857422,12.622385025024414,11.648613929748535,23.466243743896484,62.98323440551758,65.10084533691406,38.289859771728516,38.66561508178711
427,22.158082962036133,12.759461402893066,19.012176513671875,13.068509101867676,10.38325309753418,24.822587966918945,64.6852798461914,64.05598449707031,40.781044006347656,39.39656066894531
428,22.662813186645508,10.597624778747559,19.344736099243164,12.908182144165039,11.651381492614746,24.30135154724121,63.77499771118164,66.87672424316406,38.82107925415039,40.741580963134766
429,22.85497283935547,10.570466041564941,16.07373809814453,15.739249229431152,12.054381370544434,25.09203338623047,61.9951286315918,65.10752868652344,37.108665466308594,37.578887939453125
430,22.54376220703125,9.60545825958252,19.192169189453125,14.653868675231934,10.894379615783691,25.999908447265625,60.969120025634766,63.327880859375,37.18941116333008,39.76728057861328
431,21.95380401611328,8.330016136169434,16.41752815246582,13.49092960357666,12.429788589477539,27.605026245117188,62.841251373291016,63.86139678955078,39.846343994140625,40.77406692504883
432,21.431730270385742,11.03145980834961,17.768905639648438,12.930472373962402,12.106734275817871,26.992877960205078,61.33852767944336,65.46678924560547,35.966854095458984,41.128658294677734
433,23.494747161865234,10.428522109985352,15.788440704345703,14.466388702392578,10.308538436889648,26.276655197143555,64.46196746826172,66.06153869628906,39.805660247802734,41.27272033691406
434,22.83487892150879,10.916259765625,15.940794944763184,12.86101245880127,11.324533462524414,25.639259338378906,64.36270904541016,64.74762725830078,39.094329833984375,39.330936431884766
435,21.945890426635742,9.089327812194824,16.840890884399414,13.32753849029541,11.918929100036621,24.74034309387207,62.54793930053711,63.945186614990234,37.53089141845703,39.67179870605469
436,21.92381477355957,10.491103172302246,16.967435836791992,14.74587345123291,11.12349796295166,26.074159622192383,64.1340560913086,65.50892639160156,38.07033920288086,39.45637130737305
437,20.72736358642578,11.790050506591797,18.37232208251953,13.514337539672852,12.752374649047852,24.362628936767578,60.98313903808594,63.13190841674805,35.89017105102539,38.71365737915039
438,22.948562622070312,12.707315444946289,20.577911376953125,13.167492866516113,12.781839370727539,23.358434677124023,62.897274017333984,65.93811798095703,39.08879852294922,42.32108688354492
439,22.82854461669922,11.693157196044922,17.703439712524414,12.878753662109375,11.663603782653809,26.890399932861328,63.76820373535156,66.0732192993164,37.87236785888672,41.645477294921875
440,22.10341453552246,9.681428909301758,18.774457931518555,13.754805564880371,10.306816101074219,25.434263229370117,62.04526138305664,64.49942779541016,37.806114196777344,37.782711029052734
441,21.7948055267334,11.581382751464844,17.796968460083008,12.14225959777832,12.174201011657715,25.051652908325195,61.92707824707031,64.5534896850586,38.61156463623047,40.114349365234375
442,23.121143341064453,11.116896629333496,15.516992568969727,12.360418319702148,11.88510799407959,26.450063705444336,61.711204528808594,65.00740051269531,37.3089714050293,42.423343658447266
443,23.0120849609375,11.333664894104004,14.420239448547363,11.743729591369629,12.84679126739502,26.642086029052734,63.62194061279297,66.15058898925781,37.2049446105957,41.48526382446289
444,23.933250427246094,10.504765510559082,18.948814392089844,13.917912483215332,9.6786527633667,25.367521286010742,63.196937561035156,65.16004180908203,38.82770538330078,41.9639892578125
445,23.943832397460938,11.716068267822266,16.832304000854492,12.34706974029541,11.506229400634766,25.760072708129883,64.49201202392578,66.60961151123047,40.35609436035156,42.450927734375
446,23.152673721313477,11.853347778320312,15.57433032989502,12.105350494384766,10.632425308227539,24.1796817779541,61.461021423339844,64.01513671875,37.719688415527344,40.21078109741211
447,22.795520782470703,11.108489036560059,14.61119556427002,13.670241355895996,9.508405685424805,26.21931266784668,64.15879821777344,62.77524185180664,38.62143325805664,38.72132110595703
448,23.200517654418945,11.385064125061035,17.180978775024414,17.530412673950195,9.486730575561523,26.804235458374023,62.40713882446289,65.91746520996094,37.05002212524414,41.57467269897461
449,22.128149032592773,10.373828887939453,16.705951690673828,12.79399585723877,12.05742359161377,24.337026596069336,63.72317886352539,65.60924530029297,39.31379699707031,38.79813766479492
450,24.198287963867188,9.317642211914062,20.758451461791992,11.816205024719238,13.03749942779541,28.339279174804688,73.1033935546875,76.59410095214844,49.486392974853516,52.56951904296875
451,23.350994110107422,9.877826690673828,17.144638061523438,14.046243667602539,12.685284614562988,28.299516677856445,73.90428924560547,76.1939926147461,51.39799118041992,52.12709426879883
452,22.39116668701172,9.291970252990723,17.8824405670166,12.935613632202148,11.034996032714844,26.303586959838867,70.53878021240234,74.02605438232422,47.59494400024414,51.185367584228516
453,22.064952850341797,11.552812576293945,16.675594329833984,14.393518447875977,11.4740629196167,28.96860694885254,71.14952087402344,74.864990234375,47.95985794067383,50.927059173583984
454,22.400455474853516,9.43539047241211,17.20616340637207,12.394119262695312,11.552244186401367,28.320966720581055,71.85745239257812,76.06688690185547,47.94309616088867,50.73008346557617
455,24.129186630249023,10.994584083557129,17.475963592529297,11.274717330932617,14.035958290100098,27.745708465576172,75.26457977294922,77.31600189208984,50.33308029174805,50.32609176635742
456,22.872577667236328,10.851296424865723,17.45673370361328,13.77074909210205,12.650092124938965,27.91554069519043,72.30200958251953,74.98687744140625,48.53901290893555,51.20196533203125
457,22.748483657836914,12.461738586425781,18.205421447753906,15.112401008605957,12.219354629516602,30.4890079498291,74.77103424072266,78.56495666503906,50.985633850097656,54.83412551879883
458,22.567310333251953,9.947735786437988,17.80457878112793,14.070368766784668,12.352025032043457,29.84541130065918,71.65068054199219,75.04228973388672,48.54319763183594,52.23324203491211
459,21.6990966796875,9.062399864196777,18.14192008972168,12.798675537109375,13.061633110046387,28.702322006225586,72.14524841308594,74.18844604492188,49.528873443603516,51.61186981201172
460,23.772390365600586,8.973094940185547,16.66603660583496,12.489105224609375,12.126099586486816,29.547229766845703,72.45647430419922,75.47762298583984,48.558685302734375,52.16464614868164
461,24.470165252685547,11.727789878845215,16.28875160217285,14.970634460449219,12.618280410766602,29.665260314941406,74.27064514160156,76.60164642333984,51.13352966308594,52.84463882446289
462,23.146360397338867,10.685137748718262,16.103879928588867,14.228852272033691,11.174063682556152,27.977203369140625,72.69015502929688,76.41815948486328,49.44902801513672,52.29217529296875
463,24.390546798706055,11.79318904876709,17.831615447998047,14.758953094482422,11.396038055419922,28.467309951782227,75.0501937866211,77.48004150390625,50.8955078125,52.9188346862793
464,25.552900314331055,11.399499893188477,18.41676902770996,12.502979278564453,10.869634628295898,28.47916603088379,70.18054962158203,74.01348876953125,48.29553985595703,51.42899703979492
465,22.337627410888672,11.520279884338379,17.56671714782715,14.485760688781738,13.109786987304688,27.72608757019043,73.7613296508789,75.3404312133789,48.97159957885742,51.816890716552734
466,21.97317123413086,10.01533317565918,17.888614654541016,14.615500450134277,14.055094718933105,28.83983039855957,73.05925750732422,75.16724395751953,52.02702331542969,52.00896072387695
467,23.434072494506836,11.393559455871582,15.85795783996582,14.465442657470703,12.504643440246582,31.05805778503418,73.7845230102539,74.17627716064453,49.964500427246094,51.85334396362305
468,21.91280746459961,12.418346405029297,17.127185821533203,11.452022552490234,11.008284568786621,28.475204467773438,71.33656311035156,76.09786987304688,47.81560134887695,51.65245819091797
469,23.05215835571289,9.982816696166992,16.959516525268555,12.043874740600586,15.22616958618164,28.30204963684082,73.49050903320312,75.8913803100586,49.944881439208984,51.0338249206543
470,22.530935287475586,9.239389419555664,17.546844482421875,12.480960845947266,10.512961387634277,28.534870147705078,71.44795227050781,73.63299560546875,48.693115234375,48.93203353881836
471,22.50377655029297,10.22215461730957,17.843719482421875,12.517141342163086,12.150279998779297,27.86284828186035,71.48982238769531,73.44400024414062,46.86551284790039,48.658226013183594
472,22.692529678344727,12.584806442260742,15.822157859802246,11.708246231079102,14.241460800170898,28.698339462280273,74.01122283935547,76.4473648071289,49.93666076660156,53.37050247192383
473,23.087066650390625,8.953003883361816,18.11583709716797,13.389533042907715,11.343219757080078,29.196971893310547,72.23757934570312,75.58856201171875,49.98173141479492,52.37746810913086
474,24.76811981201172,10.350436210632324,17.200836181640625,11.809566497802734,12.856938362121582,28.73561668395996,71.9822006225586,75.9774169921875,46.80174255371094,51.48343276977539
475,24.10716438293457,9.958574295043945,18.173954010009766,15.590049743652344,11.84045124053955,30.532798767089844,71.8926773071289,73.95733642578125,47.654930114746094,50.56433868408203
476,22.29608154296875,10.834193229675293,18.211122512817383,13.545868873596191,9.908570289611816,27.395755767822266,70.5464096069336,72.93290710449219,47.64131546020508,49.458221435546875
477,23.16333770751953,11.728506088256836,17.496267318725586,12.793058395385742,12.587729454040527,30.507646560668945,72.73648834228516,75.67555236816406,49.92327880859375,51.22057342529297
478,23.75763702392578,9.327194213867188,17.575416564941406,11.99940299987793,14.040349960327148,29.914112091064453,74.37682342529297,77.69732666015625,49.5919189453125,52.898590087890625
479,21.132638931274414,10.037325859069824,19.31253433227539,14.59341049194336,12.336606979370117,29.69815444946289,72.6269760131836,72.46566009521484,50.978878021240234,50.23497772216797
480,23.28987693786621,11.111706733703613,15.350452423095703,13.179499626159668,11.911458015441895,28.16645622253418,73.02081298828125,76.09774017333984,51.296695709228516,51.77970504760742
481,24.533048629760742,9.251099586486816,18.624326705932617,14.317625045776367,12.219969749450684,28.954448699951172,72.63192749023438,76.41593933105469,49.18169403076172,52.03386688232422
482,23.320619583129883,10.968153953552246,16.54867935180664,14.410125732421875,12.785487174987793,28.524839401245117,73.90325927734375,76.71097564697266,49.20431137084961,51.57340621948242
483,23.757892608642578,10.392422676086426,17.079204559326172,12.995031356811523,12.68603515625,30.332494735717773,73.68004608154297,76.2211685180664,50.0887336730957,52.86593246459961
484,24.78232192993164,8.030619621276855,15.74254035949707,13.012428283691406,12.191177368164062,28.576501846313477,73.07452392578125,74.10839080810547,47.699710845947266,51.827369689941406
485,22.975299835205078,10.456822395324707,16.868131637573242,11.59201431274414,11.965411186218262,27.645313262939453,72.40586853027344,76.07862091064453,48.79803466796875,51.97549057006836
486,24.27362823486328,9.832799911499023,16.804275512695312,14.228601455688477,12.515487670898438,29.36469078063965,73.02509307861328,76.00529479980469,48.63463592529297,51.52515411376953
487,22.636180877685547,10.71195125579834,16.53861427307129,14.760666847229004,12.99339771270752,30.463336944580078,73.2457504272461,76.53397369384766,49.108211517333984,52.93547439575195
488,22.572338104248047,11.580391883850098,18.973159790039062,13.85007095336914,11.352555274963379,28.69147491455078,74.38751220703125,75.05548095703125,50.871910095214844,50.86071014404297
489,22.802459716796875,10.885652542114258,17.57866096496582,14.19162368774414,13.068191528320312,29.16315269470215,75.07070922851562,77.74466705322266,51.43919372558594,52.288883209228516
490,23.815303802490234,11.706682205200195,17.09743309020996,13.574599266052246,10.849071502685547,29.488597869873047,72.88509368896484,76.147705078125,48.50722885131836,51.10546875
491,22.39885711669922,9.653124809265137,16.913326263427734,14.831466674804688,9.877715110778809,28.91551399230957,71.01143646240234,75.58311462402344,49.07792663574219,52.04057693481445
492,25.180633544921875,10.60002613067627,16.364845275878906,14.03832721710205,13.36613655090332,31.491043090820312,73.83876037597656,76.84664916992188,50.54694366455078,52.77276611328125
493,22.179153442382812,10.505789756774902,20.352357864379883,13.099861145019531,12.544624328613281,27.931962966918945,71.92694854736328,73.58289337158203,49.33170700073242,50.23408889770508
494,24.303165435791016,10.845178604125977,18.845046997070312,12.685101509094238,13.446721076965332,26.667160034179688,75.10627746582031,75.58682250976562,52.23316955566406,51.66706085205078
495,23.63092803955078,9.217037200927734,18.015411376953125,14.767695426940918,12.372113227844238,30.10479736328125,75.57493591308594,78.0182876586914,51.228965759277344,52.4969367980957
496,24.251514434814453,8.05343246459961,18.414730072021484,14.683934211730957,11.731053352355957,29.407743453979492,71.9006118774414,73.5872802734375,47.59345245361328,49.19264602661133
497,25.58870506286621,11.004901885986328,19.25725746154785,14.069479942321777,14.778590202331543,29.465412139892578,73.20732879638672,75.25700378417969,49.320533752441406,52.02501678466797
498,23.7550048828125,10.51680850982666,16.515653610229492,12.147586822509766,12.120195388793945,29.21044158935547,71.87873840332031,76.87334442138672,48.421024322509766,53.82085418701172
499,22.12965965270996,8.34235668182373,17.17644691467285,14.454907417297363,11.938776016235352,28.227903366088867,72.76626586914062,75.699462890625,47.172489166259766,51.344276428222656
500,23.17742919921875,10.53309154510498,16.592987060546875,12.574249267578125,12.907974243164062,28.779767990112305,72.51647186279297,75.80247497558594,49.43413543701172,50.939083099365234
501,23.89293098449707,11.282234191894531,18.927175521850586,16.21549415588379,11.28852653503418,30.039379119873047,72.38154602050781,74.21157836914062,46.24586486816406,49.66572189331055
502,22.120758056640625,10.796092987060547,15.993709564208984,13.388263702392578,12.956844329833984,29.409826278686523,73.4474868774414,75.53340911865234,49.08298873901367,52.70753860473633
503,24.991580963134766,10.210713386535645,16.540403366088867,14.178022384643555,11.841389656066895,29.82571792602539,70.8707046508789,73.82703399658203,48.665287017822266,53.210201263427734
504,25.163026809692383,9.185044288635254,16.418249130249023,11.309029579162598,13.453055381774902,29.415355682373047,74.44828796386719,77.36509704589844,50.683876037597656,52.869632720947266
505,21.373876571655273,10.56831169128418,17.928489685058594,11.877947807312012,14.166802406311035,29.307119369506836,73.33151245117188,77.07899475097656,48.64265441894531,52.3409423828125
