pose_id,wrist_x,wrist_y,wrist_z,ankle_x,ankle_y,ankle_z,hip_x,hip_y,hip_z
296,21.437652587890625,4.817070484161377,7.030073165893555,6.273080825805664,6.385654449462891,6.274822235107422,10.66373062133789,0.6581897735595703,11.67269515991211
297,18.82180404663086,5.9560017585754395,6.663049697875977,5.797828197479248,8.137275695800781,5.081424713134766,9.42264461517334,1.9304428100585938,8.160429954528809
298,20.871795654296875,4.988488674163818,7.236910820007324,7.594635963439941,5.823150634765625,7.825439453125,11.836170196533203,0.8619956970214844,10.734770774841309
299,20.98032569885254,5.247382164001465,6.720823287963867,5.080023765563965,7.159770965576172,4.546276092529297,9.278180122375488,1.6932811737060547,7.824489593505859
300,20.280635833740234,6.270223617553711,6.281001091003418,4.9416656494140625,6.560588836669922,8.006500244140625,10.413990020751953,1.061513900756836,9.185188293457031
301,21.665836334228516,6.263643264770508,7.130491256713867,5.330199718475342,7.156894683837891,8.477218627929688,10.30221176147461,0.7475814819335938,9.086071014404297
302,20.714405059814453,5.099908828735352,5.85260009765625,4.624532222747803,8.399799346923828,5.876102447509766,12.69536018371582,0.5090732574462891,9.574766159057617
303,21.714141845703125,5.379606246948242,6.919177055358887,3.6101391315460205,5.581085205078125,5.463123321533203,9.830597877502441,1.5117778778076172,10.76738166809082
304,20.050613403320312,8.36076545715332,6.370785713195801,6.405616760253906,7.9605560302734375,7.4921722412109375,8.710367202758789,0.9341888427734375,6.9956536293029785
305,19.09856414794922,4.588159561157227,7.4873857498168945,5.986087322235107,7.003364562988281,2.7949981689453125,8.34939956665039,2.5660629272460938,7.9613871574401855
306,21.24286651611328,5.829830169677734,5.837472915649414,4.559473037719727,7.463253021240234,5.4845123291015625,10.28891372680664,1.9662895202636719,9.604432106018066
307,20.618179321289062,9.002845764160156,9.591607093811035,3.4573581218719482,5.363574981689453,7.845584869384766,10.236715316772461,1.601705551147461,9.056529998779297
308,20.859079360961914,6.521125793457031,7.140115737915039,6.131224155426025,3.9690895080566406,5.404132843017578,9.24705696105957,0.9293155670166016,10.431312561035156
309,19.256858825683594,6.679378509521484,6.336967468261719,4.080076694488525,7.379741668701172,7.679073333740234,9.043224334716797,1.103097915649414,10.523187637329102
310,21.826318740844727,7.020084381103516,8.627140045166016,2.116401433944702,7.26910400390625,6.856746673583984,9.603114128112793,0.7033290863037109,9.058937072753906
311,20.87613296508789,5.894657135009766,6.746279716491699,6.703304290771484,6.739967346191406,5.718143463134766,11.036051750183105,0.5698165893554688,8.120285034179688
312,22.46735382080078,5.762968063354492,7.407167434692383,4.845034122467041,6.739070892333984,6.331901550292969,11.645208358764648,2.576539993286133,9.10181713104248
313,21.28679656982422,6.840829849243164,7.32261848449707,5.785651206970215,4.743629455566406,7.271953582763672,10.697952270507812,2.5465755462646484,10.328824996948242
314,20.01338768005371,5.047582626342773,8.138080596923828,5.242735385894775,6.104427337646484,5.8862152099609375,10.006092071533203,0.1588268280029297,8.190649032592773
315,20.032421112060547,4.5978851318359375,9.503725051879883,6.315069675445557,8.30704116821289,6.908481597900391,12.859325408935547,2.1122798919677734,9.296754837036133
316,20.917865753173828,6.633878707885742,6.8941450119018555,4.901943206787109,6.510154724121094,4.614234924316406,11.58481216430664,0.7394065856933594,9.685136795043945
317,20.487323760986328,6.011592864990234,6.48798942565918,2.277437686920166,6.28009033203125,7.291473388671875,10.508258819580078,0.1408061981201172,10.629150390625
318,19.80162239074707,6.85658073425293,7.576784133911133,4.870785713195801,6.674236297607422,4.259334564208984,9.959087371826172,0.6503124237060547,11.56340217590332
319,22.440841674804688,6.437080383300781,5.355373382568359,4.229605674743652,6.228252410888672,7.124080657958984,10.088476181030273,2.1451759338378906,7.632687091827393
320,21.610679626464844,6.369634628295898,8.201623916625977,4.457970142364502,6.219978332519531,5.500461578369141,9.245777130126953,0.3909320831298828,8.948175430297852
321,21.146955490112305,4.962257385253906,7.444689750671387,4.281258583068848,8.06317138671875,7.288627624511719,8.602455139160156,1.3225269317626953,7.809232711791992
322,20.268489837646484,4.940288543701172,9.01291561126709,7.7149882316589355,6.167873382568359,6.253131866455078,10.42935848236084,0.5177974700927734,8.606062889099121
323,20.805442810058594,7.842958450317383,6.498355865478516,2.962703227996826,7.999462127685547,6.498046875,10.24576187133789,0.8936042785644531,9.198247909545898
324,19.311416625976562,6.588651657104492,6.511300086975098,3.940392017364502,3.7054824829101562,6.470066070556641,10.868640899658203,0.9836921691894531,9.353363037109375
325,20.157371520996094,8.003227233886719,8.226447105407715,5.6175923347473145,7.736915588378906,5.308315277099609,11.036376953125,0.4721107482910156,10.668878555297852
326,18.694063186645508,3.0678272247314453,7.113674163818359,4.66060733795166,7.032276153564453,5.552482604980469,9.982934951782227,0.6749668121337891,7.0389556884765625
327,22.104896545410156,7.174993515014648,5.777280807495117,4.819915294647217,7.176475524902344,4.9762115478515625,10.229485511779785,1.0348033905029297,10.973602294921875
328,20.964008331298828,6.160259246826172,6.44083309173584,5.278666019439697,7.035640716552734,6.831676483154297,10.568347930908203,1.101898193359375,8.438623428344727
329,20.1512451171875,6.437297821044922,6.191155433654785,5.623952865600586,6.4476776123046875,6.0655517578125,10.91624641418457,1.7199764251708984,6.140625953674316
330,22.009021759033203,7.332372665405273,3.577760696411133,2.4439101219177246,5.725605010986328,5.699951171875,10.912881851196289,0.13010025024414062,8.109006881713867
331,19.829538345336914,7.0944366455078125,8.243783950805664,6.217103958129883,6.201389312744141,5.6442718505859375,10.705747604370117,0.4214954376220703,9.195402145385742
332,22.08843231201172,5.262636184692383,6.947857856750488,3.5786213874816895,6.889789581298828,5.991771697998047,9.275440216064453,0.4031181335449219,9.147921562194824
333,20.851276397705078,8.080196380615234,6.658608436584473,7.143875598907471,7.029750823974609,5.637516021728516,9.766002655029297,0.45760536193847656,8.695131301879883
334,20.543113708496094,4.522907257080078,5.06329345703125,4.270482540130615,5.90509033203125,5.9959869384765625,10.462553024291992,0.06842231750488281,10.54698371887207
335,21.25421905517578,5.875602722167969,7.110307693481445,5.181346416473389,8.235424041748047,7.475078582763672,9.204972267150879,0.6599845886230469,9.452125549316406
336,21.011613845825195,6.753566741943359,6.681282043457031,5.892343044281006,7.557315826416016,7.816150665283203,12.474432945251465,0.7806415557861328,8.005921363830566
337,20.92273712158203,5.366344451904297,8.45477294921875,5.763476371765137,5.273216247558594,5.6525726318359375,10.980171203613281,0.7234134674072266,8.422000885009766
338,20.659934997558594,4.76408576965332,6.367226600646973,4.035777568817139,6.360103607177734,6.170261383056641,9.911932945251465,0.7356472015380859,10.111103057861328
339,20.855300903320312,5.107280731201172,5.529969215393066,4.065709114074707,8.405982971191406,6.655292510986328,8.87680435180664,1.4734230041503906,9.020821571350098
340,20.988882064819336,5.026218414306641,5.936169624328613,5.855999946594238,6.751476287841797,5.703067779541016,7.979942321777344,1.50848388671875,8.918658256530762
341,23.159656524658203,7.233180999755859,5.816776275634766,5.188248634338379,8.286125183105469,4.740100860595703,9.836814880371094,0.8957271575927734,8.091672897338867
342,21.179174423217773,5.685871124267578,7.499505043029785,2.600179672241211,8.515625,7.950290679931641,8.860136985778809,0.23957061767578125,7.018036365509033
343,18.94428253173828,4.755229949951172,6.517003059387207,4.745759963989258,6.485774993896484,6.6464691162109375,9.238719940185547,2.084505081176758,9.487817764282227
344,18.093759536743164,5.445096969604492,6.076652526855469,7.3886590003967285,8.634780883789062,6.280609130859375,11.480738639831543,0.21810340881347656,10.107860565185547
345,20.849750518798828,5.338352203369141,7.447933197021484,4.624424934387207,5.247657775878906,5.862937927246094,10.931756973266602,0.019739151000976562,10.335901260375977
346,20.202293395996094,4.746145248413086,7.787370681762695,4.754706859588623,7.963665008544922,3.9307861328125,12.149333000183105,1.0942764282226562,9.637846946716309
347,22.027671813964844,7.067449569702148,7.331884384155273,3.89849853515625,5.563335418701172,7.9254913330078125,10.349788665771484,1.1509208679199219,6.628890037536621
348,21.521595001220703,5.769176483154297,7.335567474365234,4.82125186920166,7.821445465087891,5.492103576660156,9.823844909667969,0.7314682006835938,9.20197868347168
349,20.395305633544922,5.651813507080078,8.846587181091309,6.6823954582214355,5.271266937255859,5.0887298583984375,9.680131912231445,0.6002082824707031,9.975046157836914
350,17.92464828491211,4.595296859741211,7.294712066650391,4.30316162109375,8.606422424316406,6.647434234619141,9.400808334350586,2.61529541015625,9.64882755279541
351,21.13811492919922,5.979421615600586,5.300206184387207,6.946822166442871,5.927154541015625,6.1069488525390625,10.182037353515625,2.585968017578125,7.107903480529785
352,21.32087516784668,6.322521209716797,6.452725410461426,4.9334869384765625,4.872150421142578,5.771148681640625,10.032526969909668,0.5539455413818359,8.396514892578125
353,20.989181518554688,5.256929397583008,6.4728593826293945,4.009348392486572,5.648113250732422,6.464603424072266,11.081992149353027,0.5494556427001953,9.190757751464844
354,21.385038375854492,5.710714340209961,6.46053409576416,4.719847202301025,8.282115936279297,6.270011901855469,10.907159805297852,1.0710697174072266,8.247922897338867
355,19.677854537963867,6.848186492919922,7.671326637268066,5.498490333557129,4.327548980712891,6.940608978271484,10.96834945678711,0.0781402587890625,8.786208152770996
356,22.749618530273438,4.570638656616211,6.298035621643066,4.180929660797119,9.528987884521484,6.131492614746094,10.23980712890625,0.4133930206298828,8.355978012084961
357,22.665557861328125,4.308746337890625,8.011465072631836,5.760321617126465,8.07962417602539,3.465007781982422,11.37574577331543,0.2656517028808594,7.4380645751953125
358,18.662208557128906,5.474781036376953,7.053951263427734,4.677528381347656,8.059135437011719,7.8123321533203125,10.278820037841797,1.4711875915527344,8.189330101013184
359,19.671627044677734,7.391027450561523,5.375194549560547,6.466546535491943,5.433967590332031,5.256046295166016,10.939817428588867,0.3506641387939453,7.624970436096191
360,20.85451316833496,5.851800918579102,5.33271598815918,7.0226569175720215,6.22723388671875,5.866542816162109,11.717000007629395,0.6600017547607422,9.278312683105469
361,21.275386810302734,6.153966903686523,7.064728736877441,5.784240245819092,7.2375335693359375,4.3496856689453125,10.133697509765625,0.7095737457275391,7.58103609085083
362,21.402406692504883,5.789915084838867,5.076423645019531,4.219466686248779,7.477775573730469,6.821018218994141,9.285051345825195,0.2818450927734375,8.915582656860352
363,19.735923767089844,5.965234756469727,6.712143898010254,4.493008613586426,5.384449005126953,6.375293731689453,9.616283416748047,0.1608428955078125,9.541379928588867
364,21.976146697998047,7.073606491088867,6.484148025512695,7.233224391937256,8.01517105102539,7.3628692626953125,11.044963836669922,0.08958244323730469,7.740065574645996
365,20.914569854736328,7.430503845214844,8.067623138427734,3.9552183151245117,6.901958465576172,7.385498046875,10.136695861816406,0.18461227416992188,9.735359191894531
366,21.139192581176758,4.996000289916992,6.282548904418945,7.005566596984863,6.417671203613281,7.449317932128906,9.034136772155762,0.4680957794189453,8.722177505493164
367,20.572898864746094,7.877595901489258,7.094344139099121,6.0433855056762695,7.726963043212891,5.644599914550781,10.32701301574707,0.4829978942871094,10.160593032836914
368,21.310014724731445,7.6887054443359375,8.838441848754883,6.016025066375732,8.527202606201172,5.354030609130859,8.798831939697266,0.5775203704833984,8.815765380859375
369,19.778791427612305,8.004234313964844,7.685756683349609,5.341775894165039,7.555324554443359,5.9762420654296875,9.118849754333496,0.5421657562255859,10.24400520324707
370,23.28206443786621,4.79161262512207,7.143198013305664,5.373453140258789,5.508441925048828,6.754951477050781,10.335752487182617,0.5615215301513672,9.674333572387695
371,21.530921936035156,8.96236801147461,7.118512153625488,5.163266658782959,6.875419616699219,7.1013031005859375,11.269218444824219,2.3033695220947266,8.377873420715332
372,19.79428482055664,5.729785919189453,6.19735050201416,3.0511648654937744,6.598224639892578,6.799839019775391,11.751181602478027,1.3621158599853516,9.050066947937012
373,20.256103515625,5.972801208496094,7.782139778137207,8.238077163696289,8.615165710449219,6.8912200927734375,10.412425994873047,1.6011772155761719,11.02623176574707
374,22.01439666748047,7.295976638793945,7.560782432556152,3.729959011077881,9.362747192382812,8.100196838378906,9.420766830444336,0.251983642578125,9.386322975158691
375,20.997901916503906,7.2237091064453125,5.272208213806152,4.386813640594482,7.157279968261719,6.986240386962891,10.326260566711426,0.602081298828125,9.956846237182617
376,20.354251861572266,6.130342483520508,4.724047660827637,4.2649970054626465,6.212608337402344,7.299304962158203,9.21694564819336,0.48365020751953125,10.580552101135254
377,21.071788787841797,6.429288864135742,5.991230010986328,6.144894123077393,6.800750732421875,8.306869506835938,10.433927536010742,0.6718387603759766,10.120283126831055
378,19.560951232910156,5.985063552856445,7.155961990356445,6.439709663391113,6.9518280029296875,4.52685546875,9.187110900878906,0.5019302368164062,8.98654556274414
379,21.49193000793457,4.43693733215332,7.572474479675293,5.383310317993164,6.542427062988281,6.173496246337891,9.990013122558594,1.5729084014892578,6.487513542175293
380,19.37994384765625,7.103311538696289,5.67587947845459,5.287526607513428,7.487445831298828,7.586830139160156,10.936281204223633,0.49970245361328125,7.723878860473633
381,20.779464721679688,5.930521011352539,8.69981575012207,4.821948528289795,6.717037200927734,6.08807373046875,11.372114181518555,0.3562202453613281,8.305623054504395
382,20.490345001220703,3.9319114685058594,8.48624038696289,6.249112129211426,6.726322174072266,6.9836273193359375,8.720703125,1.1936626434326172,8.812582015991211
383,21.18384552001953,6.253330230712891,7.987529754638672,5.972110271453857,8.607975006103516,4.971435546875,9.883768081665039,0.4006004333496094,8.797470092773438
384,21.4962158203125,5.786426544189453,4.826772689819336,4.408932209014893,7.5506591796875,6.924274444580078,10.884878158569336,0.6911334991455078,9.177453994750977
385,20.247726440429688,5.126274108886719,8.511441230773926,5.650507926940918,5.3751373291015625,6.730281829833984,10.053924560546875,0.4386157989501953,6.789034843444824
386,19.11853790283203,6.868854522705078,8.19327163696289,4.186318874359131,7.176128387451172,3.860870361328125,7.909977436065674,0.3123893737792969,8.451205253601074
387,22.207796096801758,5.945041656494141,5.916888236999512,5.945148468017578,6.519710540771484,7.889507293701172,9.517570495605469,1.2522830963134766,9.357931137084961
388,23.25688362121582,4.836662292480469,5.29319953918457,6.037956237792969,5.239459991455078,6.309028625488281,11.19917106628418,0.12909507751464844,8.780060768127441
389,20.064071655273438,6.564451217651367,7.490735054016113,4.854115009307861,5.199748992919922,7.0650177001953125,8.925457000732422,0.5837249755859375,10.901430130004883
390,20.715749740600586,4.893495559692383,6.284725189208984,5.471344470977783,6.543109893798828,4.731433868408203,10.81306266784668,2.6310291290283203,6.865156173706055
391,20.69312286376953,5.40641975402832,7.955389976501465,3.216438055038452,8.621402740478516,7.2176971435546875,11.19832992553711,0.15116119384765625,9.907184600830078
392,19.978500366210938,7.913356781005859,6.243175506591797,4.972986698150635,4.854438781738281,4.7098846435546875,10.576982498168945,0.4722633361816406,10.647459030151367
393,21.234533309936523,4.931644439697266,6.523046493530273,7.42152214050293,7.820690155029297,7.488109588623047,11.245275497436523,0.18771743774414062,9.947921752929688
394,20.409269332885742,5.843404769897461,6.77027702331543,6.337960243225098,8.45892333984375,5.484645843505859,9.296943664550781,1.1405200958251953,8.525797843933105
395,21.498218536376953,6.15892219543457,8.41488265991211,3.526059150695801,8.69704818725586,5.765338897705078,10.898120880126953,1.4246978759765625,9.756694793701172
396,20.7762451171875,6.6578826904296875,7.337436676025391,5.945993900299072,8.035392761230469,6.428119659423828,6.87793493270874,0.8572807312011719,9.922966003417969
397,18.84408950805664,8.081974029541016,7.540377616882324,4.340282440185547,5.076892852783203,5.217796325683594,11.27610969543457,0.9613285064697266,11.755741119384766
398,20.681739807128906,6.547687530517578,8.395979881286621,5.025299072265625,6.924583435058594,7.528934478759766,10.644975662231445,1.5124855041503906,10.45363998413086
399,19.942895889282227,5.839324951171875,6.398036003112793,5.310072898864746,5.8834991455078125,6.6031494140625,12.80655288696289,0.7365570068359375,10.144847869873047
400,19.907318115234375,6.804725646972656,5.93332576751709,6.685884475708008,7.6510467529296875,5.364040374755859,8.60603141784668,1.528676986694336,8.348158836364746
401,19.890533447265625,7.701459884643555,7.504901885986328,4.044072151184082,4.569377899169922,5.553871154785156,10.24018669128418,0.8034915924072266,8.719263076782227
402,20.88016128540039,6.131591796875,7.58924674987793,5.010571002960205,9.33926010131836,6.3709259033203125,10.161306381225586,1.3874931335449219,10.352407455444336
403,22.190990447998047,6.823871612548828,7.4909162521362305,4.6134352684021,6.968353271484375,6.046241760253906,11.4290132522583,0.1470165252685547,9.544954299926758
404,21.70616912841797,6.539218902587891,6.992664337158203,4.458217620849609,4.898006439208984,7.011253356933594,10.29914665222168,0.8792743682861328,9.088923454284668
405,21.2590274810791,5.963874816894531,6.48165225982666,6.022825241088867,9.40371322631836,7.920848846435547,8.784428596496582,0.8334808349609375,9.402948379516602
406,21.703439712524414,5.834020614624023,8.724936485290527,3.914055824279785,8.204856872558594,4.531608581542969,7.42372989654541,0.7092876434326172,6.393950462341309
407,22.28963279724121,4.161800384521484,5.602044105529785,4.759737014770508,6.410606384277344,3.786945343017578,9.899232864379883,1.204324722290039,8.792322158813477
408,22.208065032958984,8.164377212524414,5.2454938888549805,3.9842960834503174,7.399089813232422,7.650993347167969,11.996246337890625,1.466339111328125,9.405388832092285
409,20.298904418945312,4.385734558105469,8.277433395385742,5.146801471710205,7.482173919677734,4.207530975341797,10.162952423095703,1.210103988647461,9.711883544921875
410,19.968753814697266,7.274478912353516,7.8317155838012695,6.232526779174805,6.352863311767578,4.195579528808594,12.378898620605469,2.2307071685791016,9.297934532165527
411,20.02090835571289,5.023307800292969,8.935070037841797,3.742497444152832,9.067787170410156,6.883884429931641,11.322999954223633,1.36639404296875,8.741018295288086
412,21.5286865234375,7.827390670776367,6.082280158996582,4.4230523109436035,6.855339050292969,6.917446136474609,9.112447738647461,0.0043354034423828125,7.7269463539123535
413,20.13132667541504,5.814495086669922,5.374668121337891,5.5714287757873535,8.531257629394531,7.397563934326172,7.791970252990723,0.4616127014160156,8.54946517944336
414,20.102516174316406,7.588859558105469,7.506894111633301,3.1173157691955566,7.8466949462890625,7.591808319091797,10.318960189819336,1.5709342956542969,11.1446533203125
415,20.500267028808594,4.81627082824707,6.4402265548706055,3.838256597518921,7.605445861816406,4.177188873291016,10.908821105957031,1.4092216491699219,8.504992485046387
416,21.446081161499023,6.333528518676758,6.01779842376709,6.696073532104492,6.093528747558594,7.277782440185547,11.162344932556152,0.4184150695800781,6.747522354125977
417,21.62833023071289,6.488031387329102,8.560112953186035,4.808797359466553,5.6606903076171875,6.964382171630859,10.320636749267578,0.2169780731201172,8.347770690917969
418,21.373220443725586,5.010442733764648,6.820041656494141,4.516040802001953,6.395759582519531,5.894195556640625,10.189258575439453,0.9053726196289062,8.778470993041992
419,21.644426345825195,8.024040222167969,6.947299957275391,5.397556304931641,7.550159454345703,3.9013099670410156,9.376016616821289,0.5949764251708984,9.024133682250977
420,21.227924346923828,7.781473159790039,6.614691734313965,5.790561199188232,4.326503753662109,5.613059997558594,12.22807502746582,0.4913196563720703,8.980506896972656
421,19.94908332824707,7.504642486572266,6.116179466247559,5.5219950675964355,6.0041046142578125,6.053627014160156,6.697486877441406,0.2918682098388672,8.138297080993652
422,22.940723419189453,6.51527214050293,10.096044540405273,5.636180877685547,6.756263732910156,4.887508392333984,11.275744438171387,0.06615638732910156,9.38134765625
423,19.924968719482422,5.036342620849609,5.416875839233398,6.8078813552856445,5.257591247558594,7.500118255615234,10.035536766052246,1.1747074127197266,8.169801712036133
424,20.481464385986328,4.6834716796875,6.620504379272461,3.8156518936157227,7.136131286621094,6.645805358886719,8.929817199707031,0.8169422149658203,8.685279846191406
425,22.03313446044922,5.268222808837891,6.239314079284668,6.366683006286621,6.670352935791016,4.9926910400390625,10.293434143066406,3.173055648803711,6.537735939025879
426,20.556438446044922,5.381198883056641,6.907229423522949,5.896912574768066,6.294029235839844,5.776691436767578,10.202279090881348,0.9919185638427734,7.365745544433594
427,20.18771743774414,3.553081512451172,8.415006637573242,6.274995803833008,7.851001739501953,7.860664367675781,10.015670776367188,3.3357086181640625,7.703591346740723
428,21.23249053955078,5.864353179931641,5.328581809997559,5.474191188812256,6.066699981689453,6.748188018798828,10.402505874633789,1.7182693481445312,7.446917533874512
429,20.667055130004883,6.70452880859375,7.090268135070801,5.830401420593262,7.889564514160156,3.9364891052246094,12.539430618286133,1.2255744934082031,9.433164596557617
430,19.974842071533203,6.393638610839844,8.267302513122559,6.154119968414307,5.485706329345703,4.9293670654296875,11.43697738647461,0.9905242919921875,9.107704162597656
431,20.277019500732422,4.684080123901367,6.990805625915527,4.168914794921875,6.242832183837891,3.6105918884277344,9.206624984741211,1.3971939086914062,9.761714935302734
432,19.31412124633789,6.842918395996094,6.281583786010742,5.331189155578613,7.669704437255859,5.869171142578125,8.893976211547852,0.1304645538330078,9.384949684143066
433,21.63593292236328,5.181310653686523,7.552717208862305,5.255541801452637,6.439666748046875,6.297939300537109,11.293966293334961,0.5016365051269531,9.026134490966797
434,21.224817276000977,4.175441741943359,7.3146772384643555,3.8630378246307373,7.15679931640625,7.281612396240234,8.94857120513916,0.046390533447265625,9.237237930297852
435,20.817262649536133,4.462709426879883,5.324273109436035,3.7827634811401367,6.133480072021484,5.539585113525391,10.133377075195312,0.1362018585205078,8.655598640441895
436,20.30792999267578,4.770627975463867,6.744089126586914,4.3609466552734375,7.042354583740234,6.4382171630859375,11.218854904174805,0.5867710113525391,9.551636695861816
437,19.457324981689453,5.13245964050293,4.969303131103516,4.79904842376709,7.341762542724609,7.878639221191406,10.579978942871094,1.1347522735595703,8.331488609313965
438,21.6380615234375,6.241098403930664,4.4135589599609375,6.708968162536621,8.208480834960938,7.006172180175781,11.082250595092773,0.34399986267089844,7.1026930809021
439,20.09847640991211,6.829860687255859,8.399208068847656,6.379245281219482,8.436832427978516,4.985481262207031,9.179319381713867,0.6066837310791016,9.013009071350098
440,19.368091583251953,6.634416580200195,8.332013130187988,4.577324390411377,7.386714935302734,4.267856597900391,11.030016899108887,1.2028579711914062,8.129363059997559
441,19.71918487548828,6.151430130004883,6.951776504516602,4.739232540130615,8.607917785644531,6.129589080810547,9.156627655029297,1.008901596069336,7.910294532775879
442,20.814754486083984,6.926385879516602,7.304686546325684,6.351787090301514,6.517295837402344,6.3847503662109375,8.323980331420898,1.1047840118408203,9.070322036743164
443,20.7613525390625,6.75349235534668,7.274106025695801,6.4922285079956055,6.218414306640625,6.901756286621094,8.726436614990234,1.708486557006836,7.67108678817749
444,21.914596557617188,6.052251815795898,7.478048324584961,3.9576778411865234,6.095287322998047,7.585140228271484,10.03976821899414,0.7717723846435547,9.60810661315918
445,22.88257598876953,4.317026138305664,5.572975158691406,6.483661651611328,7.5299224853515625,6.207145690917969,8.256921768188477,0.4265098571777344,9.170140266418457
446,21.373321533203125,6.328296661376953,6.259397506713867,5.581632614135742,8.065437316894531,6.655521392822266,8.779108047485352,0.6743640899658203,8.30734634399414
447,20.754405975341797,2.720684051513672,9.027085304260254,4.593363285064697,8.090141296386719,6.070350646972656,9.751710891723633,1.5444450378417969,9.454856872558594
448,20.330957412719727,7.690446853637695,8.110066413879395,3.5809524059295654,8.990093231201172,5.997890472412109,14.081414222717285,0.945770263671875,10.398780822753906
449,20.68600845336914,5.217416763305664,5.875588417053223,5.299783706665039,5.142665863037109,7.285713195800781,10.059123039245605,0.11362838745117188,7.904901504516602
450,22.07274627685547,6.620594024658203,7.383683204650879,5.228795051574707,5.13360595703125,5.755367279052734,8.445779800415039,1.4152965545654297,8.14177131652832
451,21.812904357910156,5.495426177978516,6.266292572021484,5.344710826873779,6.399951934814453,5.295860290527344,9.7295503616333,0.027647018432617188,10.130746841430664
452,19.917301177978516,7.444725036621094,7.017232894897461,3.68377685546875,5.548564910888672,6.479499816894531,10.097768783569336,1.6076545715332031,7.923421859741211
453,19.207082748413086,7.333229064941406,8.01086139678955,6.609426498413086,6.981616973876953,6.406246185302734,11.561269760131836,1.2035369873046875,8.488929748535156
454,19.58965301513672,7.498744964599609,7.860959053039551,4.474861145019531,6.668830871582031,4.952667236328125,8.141432762145996,1.5261878967285156,9.219653129577637
455,22.737712860107422,4.830783843994141,6.471288681030273,6.033652305603027,6.504833221435547,6.493309020996094,7.143087387084961,0.21265029907226562,8.720684051513672
456,21.173446655273438,5.401027679443359,6.757877349853516,5.843733310699463,5.4800262451171875,7.319202423095703,9.608651161193848,1.6997432708740234,9.716903686523438
457,20.49227523803711,6.9922332763671875,6.9763031005859375,4.30253791809082,8.331474304199219,8.207901000976562,11.484016418457031,0.6431159973144531,9.802471160888672
458,20.814254760742188,6.1893463134765625,6.143476486206055,5.189912796020508,6.234836578369141,5.7575225830078125,9.970012664794922,0.9803733825683594,9.879928588867188
459,19.58111572265625,5.898811340332031,7.254980087280273,5.227536201477051,5.38323974609375,5.0814056396484375,10.015783309936523,0.3620166778564453,7.959843635559082
460,21.218883514404297,6.998714447021484,8.118095397949219,4.034635543823242,6.002185821533203,5.311489105224609,8.924294471740723,1.4701080322265625,8.612403869628906
461,22.54692840576172,5.65850830078125,7.642401695251465,5.591772556304932,7.920234680175781,6.598712921142578,11.295661926269531,1.0617427825927734,9.767324447631836
462,21.31284523010254,6.605110168457031,6.155414581298828,7.507803916931152,5.67132568359375,5.0637054443359375,10.984285354614258,1.0936756134033203,8.978283882141113
463,21.734289169311523,6.181861877441406,9.181722640991211,5.119785785675049,8.590030670166016,6.251277923583984,11.729940414428711,2.3315658569335938,8.648641586303711
464,22.965566635131836,7.611503601074219,8.22182846069336,6.114582538604736,5.7114105224609375,7.7421112060546875,8.841853141784668,0.11986541748046875,8.839217185974121
465,20.744626998901367,4.896358489990234,6.682492256164551,6.387857437133789,7.723628997802734,5.679584503173828,11.245573043823242,1.1253509521484375,9.061342239379883
466,20.759336471557617,4.2083892822265625,5.8446245193481445,4.279699325561523,6.729610443115234,6.0583343505859375,10.433204650878906,2.31817626953125,9.969310760498047
467,21.10919952392578,4.097034454345703,9.315135955810547,2.9602627754211426,7.610076904296875,7.945865631103516,9.795394897460938,1.7181453704833984,10.504630088806152
468,18.977136611938477,7.995025634765625,7.491260528564453,5.009543418884277,8.618690490722656,7.405265808105469,9.024394989013672,0.761810302734375,7.009191513061523
469,21.811317443847656,4.641624450683594,5.841556549072266,5.245283603668213,6.289844512939453,5.708019256591797,8.918876647949219,1.212198257446289,8.002445220947266
470,19.650468826293945,6.1443023681640625,9.151484489440918,4.496474266052246,5.222026824951172,6.154548645019531,9.600844383239746,0.21168136596679688,7.972035884857178
471,20.847911834716797,5.32269287109375,6.591922760009766,3.579786777496338,7.399791717529297,6.076236724853516,8.513772964477539,0.4656543731689453,9.163932800292969
472,21.20937728881836,4.9323577880859375,6.386320114135742,6.026309967041016,6.949954986572266,8.588310241699219,7.389277935028076,0.9009666442871094,9.037137985229492
473,20.542739868164062,6.7218017578125,8.11331558227539,5.849060535430908,4.620662689208984,4.959259033203125,9.788363456726074,0.5634593963623047,9.11866569519043
474,23.120288848876953,6.341190338134766,6.221041679382324,6.8699846267700195,5.3858795166015625,5.56121826171875,8.722211837768555,2.3046035766601562,7.620871067047119
475,21.942018508911133,5.598762512207031,8.26783275604248,5.1922221183776855,6.593891143798828,5.360469818115234,11.062657356262207,0.0059223175048828125,10.98486328125
476,20.184566497802734,5.881183624267578,7.423623085021973,6.571591854095459,6.503200531005859,5.648212432861328,9.184466361999512,0.9510173797607422,9.9111909866333
477,21.00010871887207,6.203250885009766,7.553496360778809,5.638340950012207,8.040847778320312,6.411842346191406,8.3984375,1.363973617553711,9.553438186645508
478,21.565954208374023,6.223167419433594,7.785056114196777,5.158441066741943,6.219047546386719,4.659450531005859,8.922972679138184,0.3991661071777344,8.012920379638672
479,19.36530876159668,3.0549354553222656,7.8892717361450195,5.349234104156494,6.707851409912109,5.209445953369141,10.23298168182373,2.1245079040527344,10.18529224395752
