pose_id,left_elbow_angle,right_elbow_angle,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,left_shoulder_angle,right_shoulder_angle,trunk_angle,neck_angle
344,140.6533660888672,139.87391662597656,101.69660949707031,128.89418029785156,147.59811401367188,166.23802185058594,7.320137977600098,21.67913246154785,147.59811401367188,31.38845443725586
345,130.0694122314453,133.13507080078125,102.47215270996094,136.76370239257812,148.12576293945312,165.84747314453125,9.29284381866455,14.931432723999023,148.12576293945312,39.71928405761719
346,136.94720458984375,125.99358367919922,85.64799499511719,153.72669982910156,145.12461853027344,164.0780792236328,9.485557556152344,10.04611873626709,145.12461853027344,34.167842864990234
347,140.28070068359375,130.53802490234375,102.97478485107422,146.4770965576172,147.97515869140625,160.81883239746094,10.248335838317871,14.72973918914795,147.97515869140625,34.14897918701172
348,139.27001953125,142.1274871826172,95.74698638916016,166.55007934570312,143.9003448486328,161.06182861328125,9.567415237426758,19.647876739501953,143.9003448486328,33.87701416015625
349,142.4119110107422,144.35369873046875,89.80786895751953,129.09890747070312,147.2760467529297,166.9472198486328,13.520657539367676,20.90142822265625,147.2760467529297,34.49592208862305
350,152.22482299804688,140.27548217773438,105.49925994873047,143.9104766845703,145.87179565429688,163.4792022705078,9.111214637756348,16.694589614868164,145.87179565429688,35.593536376953125
351,140.74407958984375,133.8328094482422,95.60132598876953,150.5098419189453,147.65869140625,164.92442321777344,9.608811378479004,17.481138229370117,147.65869140625,37.84367370605469
352,144.17689514160156,145.17742919921875,106.29733276367188,130.7753143310547,149.37167358398438,164.34373474121094,9.249324798583984,18.79201889038086,149.37167358398438,33.76082992553711
353,143.78477478027344,137.25704956054688,103.53897094726562,137.93215942382812,147.57127380371094,165.69998168945312,11.197107315063477,19.91790199279785,147.57127380371094,33.09206008911133
354,135.55340576171875,128.29881286621094,90.20083618164062,170.66485595703125,148.18589782714844,164.4833221435547,8.871634483337402,16.537302017211914,148.18589782714844,31.815582275390625
355,144.94313049316406,142.304443359375,115.00411224365234,148.74424743652344,149.41932678222656,167.05027770996094,6.874349594116211,17.728321075439453,149.41932678222656,37.28075408935547
356,137.0602569580078,132.71658325195312,96.9036636352539,164.0671844482422,147.8105010986328,165.28810119628906,11.637856483459473,15.631278038024902,147.8105010986328,33.971656799316406
357,141.0516815185547,139.5972442626953,78.01603698730469,140.080078125,148.4067840576172,161.55772399902344,8.822517395019531,16.549236297607422,148.4067840576172,34.394676208496094
358,133.319091796875,141.3378448486328,99.00684356689453,170.9065704345703,151.04689025878906,163.27676391601562,9.507643699645996,18.216548919677734,151.04689025878906,34.03050231933594
359,146.22650146484375,139.38790893554688,106.57747650146484,154.96266174316406,150.06304931640625,163.73309326171875,6.823661804199219,22.118019104003906,150.06304931640625,35.55266189575195
360,142.56837463378906,138.71209716796875,92.68510437011719,140.44647216796875,146.88861083984375,165.72972106933594,5.305259704589844,16.848468780517578,146.88861083984375,35.159976959228516
361,134.8126678466797,138.46136474609375,96.74583435058594,142.44281005859375,148.52264404296875,165.09681701660156,6.808958530426025,18.598289489746094,148.52264404296875,32.692962646484375
362,140.54640197753906,140.11570739746094,98.62024688720703,151.05372619628906,145.30709838867188,163.57058715820312,10.568795204162598,19.383914947509766,145.30709838867188,34.627037048339844
363,140.84341430664062,137.90371704101562,95.95169067382812,152.39584350585938,145.4441375732422,164.90318298339844,7.564910411834717,17.619638442993164,145.4441375732422,37.223140716552734
364,135.1575164794922,140.0206756591797,104.7562255859375,156.02635192871094,146.21095275878906,162.02749633789062,7.82553768157959,20.23555564880371,146.21095275878906,35.94044494628906
365,138.66903686523438,133.03164672851562,95.77503967285156,160.7443084716797,146.3122100830078,166.5725860595703,9.817543029785156,16.68817901611328,146.3122100830078,34.02287292480469
366,133.92588806152344,149.9154815673828,97.42974090576172,121.13984680175781,149.13644409179688,163.64682006835938,7.993820667266846,22.660388946533203,149.13644409179688,32.7807731628418
367,135.21978759765625,143.5955810546875,96.05718994140625,162.38995361328125,146.82247924804688,165.50564575195312,13.143941879272461,21.390426635742188,146.82247924804688,30.231159210205078
368,142.0694122314453,138.17001342773438,87.39903259277344,160.53419494628906,147.75392150878906,162.1931915283203,10.00922679901123,17.55356216430664,147.75392150878906,35.05078887939453
369,138.321533203125,132.1815185546875,81.71776580810547,158.88551330566406,141.95989990234375,164.84814453125,14.646825790405273,21.287641525268555,141.95989990234375,27.874128341674805
370,141.7469940185547,146.71331787109375,103.18869018554688,154.77761840820312,148.9655303955078,168.71775817871094,8.748597145080566,23.991806030273438,148.9655303955078,31.096176147460938
371,136.0031280517578,137.55938720703125,101.50785064697266,143.81399536132812,146.85342407226562,166.87315368652344,11.231157302856445,18.97248077392578,146.85342407226562,34.646827697753906
372,135.26559448242188,138.06491088867188,91.61840057373047,147.76071166992188,146.79473876953125,166.580078125,9.564353942871094,19.511167526245117,146.79473876953125,33.44878387451172
373,142.7466583251953,134.36920166015625,98.6128158569336,149.7493896484375,144.79295349121094,167.3554229736328,9.808846473693848,21.65132713317871,144.79295349121094,32.60175704956055
374,138.5115966796875,137.52413940429688,100.88610076904297,156.25857543945312,147.47894287109375,165.0954132080078,6.7527594566345215,19.128772735595703,147.47894287109375,33.702720642089844
375,137.496337890625,133.8209228515625,103.64703369140625,146.41465759277344,148.01377868652344,167.53970336914062,8.433680534362793,14.9434232711792,148.01377868652344,35.5191650390625
376,133.85256958007812,139.77186584472656,110.52559661865234,111.71708679199219,142.94204711914062,166.93402099609375,11.205985069274902,19.6324520111084,142.94204711914062,32.085227966308594
377,142.29092407226562,145.7335205078125,102.3021240234375,133.66012573242188,143.69964599609375,162.69305419921875,8.613814353942871,21.546463012695312,143.69964599609375,36.94891357421875
378,133.30105590820312,135.93032836914062,98.6772232055664,158.75927734375,146.15310668945312,164.8325653076172,11.540413856506348,17.321062088012695,146.15310668945312,30.636367797851562
379,139.63824462890625,135.3113555908203,106.67208862304688,123.87861633300781,150.06112670898438,163.18360900878906,11.200658798217773,17.7283878326416,150.06112670898438,34.882572174072266
380,132.5542449951172,128.73301696777344,103.34089660644531,150.7571258544922,150.6083221435547,165.4561309814453,9.594560623168945,11.174150466918945,150.6083221435547,35.269798278808594
381,133.86801147460938,135.2653045654297,91.69485473632812,168.30120849609375,146.41287231445312,160.4965362548828,10.178982734680176,17.30539894104004,146.41287231445312,36.301029205322266
382,148.05569458007812,135.77761840820312,97.36842346191406,124.64130401611328,146.66717529296875,169.59295654296875,9.36447525024414,23.08437728881836,146.66717529296875,34.55240249633789
383,133.4074249267578,134.38876342773438,86.00731658935547,145.63145446777344,149.31024169921875,163.57720947265625,10.924559593200684,18.244571685791016,149.31024169921875,33.24894332885742
384,142.66293334960938,145.1500701904297,100.9602279663086,169.4177703857422,148.9201202392578,164.6378936767578,4.248099327087402,20.052236557006836,148.9201202392578,35.90938949584961
385,146.65232849121094,135.04588317871094,98.9488525390625,169.2618865966797,149.9695587158203,160.610107421875,12.541287422180176,16.267976760864258,149.9695587158203,31.596418380737305
386,149.00030517578125,130.38319396972656,86.82001495361328,158.20460510253906,148.55050659179688,166.29901123046875,9.387995719909668,16.64927101135254,148.55050659179688,30.488555908203125
387,142.57235717773438,131.61679077148438,93.90505981445312,137.44021606445312,148.8153076171875,164.838623046875,10.713678359985352,16.569211959838867,148.8153076171875,33.63031005859375
388,149.90594482421875,138.21055603027344,106.07060241699219,128.48007202148438,146.89700317382812,166.44386291503906,6.740433692932129,17.57395362854004,146.89700317382812,35.715309143066406
389,142.45877075195312,135.7928009033203,100.30609893798828,153.61883544921875,147.10525512695312,168.83920288085938,11.241461753845215,19.150959014892578,147.10525512695312,33.27745056152344
390,147.28555297851562,139.86160278320312,105.60225677490234,147.405029296875,144.7504425048828,167.0098114013672,4.9798431396484375,20.244409561157227,144.7504425048828,39.00623321533203
391,130.81463623046875,141.26446533203125,104.5035171508789,160.7761993408203,149.54019165039062,166.17880249023438,8.592879295349121,22.2402286529541,149.54019165039062,34.52765655517578
392,139.0218963623047,140.54708862304688,106.15966033935547,135.88836669921875,146.99803161621094,165.9414520263672,8.959558486938477,19.160232543945312,146.99803161621094,32.99919509887695
393,139.2030029296875,143.13702392578125,108.85470581054688,157.3546905517578,144.6193084716797,165.36683654785156,4.868161201477051,19.154029846191406,144.6193084716797,39.19471740722656
394,140.96429443359375,133.82481384277344,94.1840591430664,170.57887268066406,146.87416076660156,165.49246215820312,7.774934768676758,18.493032455444336,146.87416076660156,32.499664306640625
395,142.09262084960938,135.39198303222656,94.23119354248047,151.1094970703125,147.20411682128906,163.0931396484375,9.309979438781738,14.299531936645508,147.20411682128906,36.90659713745117
396,140.6685028076172,135.13067626953125,111.53208923339844,154.34107971191406,140.74668884277344,163.12208557128906,15.606619834899902,17.405710220336914,140.74668884277344,34.168312072753906
397,128.5572052001953,142.94204711914062,106.41828918457031,116.04403686523438,143.4417724609375,166.68258666992188,13.292814254760742,21.34138298034668,143.4417724609375,35.10063552856445
398,145.41458129882812,132.09999084472656,93.23795318603516,156.49220275878906,146.64442443847656,168.1442413330078,10.863175392150879,18.004844665527344,146.64442443847656,35.43368911743164
399,145.34288024902344,132.70936584472656,93.84120178222656,152.0826873779297,149.22940063476562,167.94921875,8.926406860351562,16.922882080078125,149.22940063476562,35.18053436279297
400,143.6771697998047,137.90110778808594,88.13614654541016,171.02294921875,148.49351501464844,166.00828552246094,9.295613288879395,18.381290435791016,148.49351501464844,34.119598388671875
401,130.02984619140625,130.0269775390625,102.36811065673828,112.74296569824219,147.88973999023438,166.28619384765625,10.824164390563965,16.977304458618164,147.88973999023438,35.00677490234375
402,133.93421936035156,138.53262329101562,98.32454681396484,163.81675720214844,144.06825256347656,168.746337890625,12.893712043762207,22.98097038269043,144.06825256347656,36.021297454833984
403,149.88247680664062,139.36087036132812,108.94511413574219,162.93130493164062,148.7406463623047,168.10690307617188,5.994529724121094,23.14375114440918,148.7406463623047,32.3021354675293
404,136.7637176513672,133.26959228515625,108.02661895751953,135.53875732421875,147.37513732910156,166.87437438964844,11.113436698913574,17.074356079101562,147.37513732910156,38.21001052856445
405,141.34825134277344,140.9647979736328,96.72068786621094,151.57432556152344,145.21316528320312,166.55029296875,8.930917739868164,22.212068557739258,145.21316528320312,34.00564956665039
406,144.92715454101562,133.59149169921875,95.77033996582031,156.58372497558594,148.35638427734375,162.41757202148438,12.611287117004395,19.014232635498047,148.35638427734375,29.115585327148438
407,146.05767822265625,134.21575927734375,83.14379119873047,139.0970458984375,146.04132080078125,168.42071533203125,9.120893478393555,16.864309310913086,146.04132080078125,35.536231994628906
408,142.0646209716797,144.5968780517578,101.72805786132812,132.29708862304688,149.28944396972656,163.1077880859375,8.640315055847168,17.88943862915039,149.28944396972656,31.973142623901367
409,141.25064086914062,131.47866821289062,85.2066650390625,156.7183074951172,145.7899932861328,162.77928161621094,13.016386032104492,17.52473258972168,145.7899932861328,36.78134536743164
410,147.96763610839844,140.0053253173828,90.13884735107422,156.39646911621094,146.88182067871094,167.00521850585938,4.158735275268555,21.090225219726562,146.88182067871094,34.56099319458008
411,138.10113525390625,136.1591796875,93.7357177734375,164.820556640625,148.22393798828125,166.77481079101562,11.393072128295898,21.609172821044922,148.22393798828125,36.03139114379883
412,138.8810577392578,133.74745178222656,94.35871124267578,138.55397033691406,145.7816619873047,164.77215576171875,10.507773399353027,19.999401092529297,145.7816619873047,28.952539443969727
413,134.38633728027344,137.94102478027344,102.2949447631836,155.99903869628906,144.98397827148438,161.89993286132812,9.259666442871094,17.690160751342773,144.98397827148438,35.514808654785156
414,141.88499450683594,139.21664428710938,95.36260986328125,138.15794372558594,144.32345581054688,165.966796875,7.246218204498291,20.48423957824707,144.32345581054688,34.53177261352539
415,139.74270629882812,135.5669403076172,85.85972595214844,151.2279510498047,147.31192016601562,166.0259552001953,8.20977783203125,20.348249435424805,147.31192016601562,29.038097381591797
416,134.78404235839844,135.04452514648438,107.9461669921875,167.7468719482422,148.98809814453125,162.5263671875,6.4661126136779785,13.898990631103516,148.98809814453125,36.55517578125
417,151.68675231933594,141.26698303222656,101.68701171875,151.0728759765625,148.90533447265625,164.23580932617188,6.232594013214111,17.711254119873047,148.90533447265625,30.982091903686523
418,144.23574829101562,136.17636108398438,108.4778060913086,153.4896697998047,145.82481384277344,165.89186096191406,7.653142929077148,19.19514274597168,145.82481384277344,31.230607986450195
419,131.93202209472656,140.07177734375,96.8502197265625,158.0181121826172,147.55409240722656,165.14051818847656,12.799927711486816,21.622419357299805,147.55409240722656,34.735374450683594
420,136.9268341064453,130.26458740234375,96.01766967773438,142.96034240722656,147.26739501953125,166.62025451660156,8.12201976776123,17.258058547973633,147.26739501953125,31.765487670898438
421,129.0154571533203,127.42079162597656,100.69951629638672,146.04063415527344,147.84104919433594,165.47177124023438,10.50861644744873,20.775598526000977,147.84104919433594,34.953514099121094
422,153.8379669189453,130.89959716796875,102.14310455322266,140.98675537109375,145.19602966308594,164.48138427734375,8.796293258666992,18.353384017944336,145.19602966308594,32.708614349365234
423,133.76524353027344,134.2010040283203,105.47905731201172,152.84178161621094,148.52267456054688,167.87094116210938,10.420430183410645,16.85590362548828,148.52267456054688,39.178863525390625
424,143.4057159423828,140.605712890625,99.8395767211914,162.15760803222656,150.6608123779297,164.0373992919922,6.128486633300781,21.703554153442383,150.6608123779297,29.96298599243164
425,138.08676147460938,135.1029510498047,89.7417984008789,156.3855743408203,148.7288360595703,165.1197052001953,7.605245113372803,21.13863182067871,148.7288360595703,33.96432113647461
426,147.9160919189453,135.20298767089844,97.13897705078125,148.50405883789062,145.50901794433594,163.03616333007812,9.167417526245117,14.953405380249023,145.50901794433594,33.935787200927734
427,147.35240173339844,136.33775329589844,99.56694030761719,141.91397094726562,142.40541076660156,165.32666015625,9.012033462524414,15.026422500610352,142.40541076660156,38.08039855957031
428,142.16346740722656,138.53488159179688,96.33515167236328,163.5664520263672,150.6034698486328,162.43695068359375,7.365297317504883,16.744909286499023,150.6034698486328,36.078773498535156
429,142.78652954101562,129.97605895996094,94.16802978515625,139.47085571289062,141.38851928710938,164.6937255859375,6.83483362197876,16.0928955078125,141.38851928710938,29.435251235961914
430,145.68780517578125,125.28118133544922,95.44950103759766,156.2601318359375,144.90794372558594,162.5016326904297,7.297884464263916,11.846063613891602,144.90794372558594,39.39301681518555
431,138.64132690429688,136.3344268798828,104.0267105102539,141.0359649658203,146.91017150878906,167.826416015625,10.214516639709473,19.10405921936035,146.91017150878906,33.47145080566406
432,132.88624572753906,131.49461364746094,91.10023498535156,161.67379760742188,149.04278564453125,166.35377502441406,11.564526557922363,23.93334197998047,149.04278564453125,35.59657669067383
433,138.02745056152344,140.73692321777344,94.729248046875,136.47653198242188,147.45132446289062,165.34547424316406,10.591802597045898,21.77825927734375,147.45132446289062,32.04007339477539
434,152.9658660888672,132.4580078125,104.02779388427734,141.905029296875,143.77615356445312,164.2369384765625,12.984109878540039,19.54183006286621,143.77615356445312,31.01376724243164
435,124.88194274902344,132.8942108154297,101.00189971923828,134.94937133789062,147.60855102539062,165.8904266357422,10.358316421508789,18.568347930908203,147.60855102539062,33.964813232421875
436,139.0116424560547,127.6631851196289,85.99099731445312,156.48834228515625,147.2841339111328,164.9508514404297,8.76039981842041,15.284449577331543,147.2841339111328,31.914350509643555
437,138.04583740234375,139.37762451171875,92.57160186767578,165.44064331054688,146.742431640625,162.65403747558594,7.162426471710205,19.44312858581543,146.742431640625,35.82076644897461
438,134.15982055664062,137.8770751953125,101.33482360839844,167.1370086669922,149.55467224121094,164.390380859375,7.790268421173096,16.54970359802246,149.55467224121094,40.94209289550781
439,138.62890625,138.06785583496094,91.16568756103516,156.6172332763672,144.29800415039062,164.16336059570312,9.468279838562012,18.633230209350586,144.29800415039062,33.518157958984375
440,143.41529846191406,134.58531188964844,96.80166625976562,149.98948669433594,146.4749298095703,167.85272216796875,6.289055347442627,20.716665267944336,146.4749298095703,36.806785583496094
441,132.9267578125,125.0030288696289,97.05697631835938,173.8893585205078,146.49227905273438,161.13473510742188,10.141152381896973,19.117630004882812,146.49227905273438,35.89681625366211
442,139.15037536621094,136.59815979003906,90.59088897705078,135.35719299316406,145.16986083984375,166.0567626953125,13.0794038772583,18.31034278869629,145.16986083984375,32.19150161743164
443,133.77731323242188,131.640625,107.19322967529297,125.68805694580078,147.4656219482422,164.7161865234375,11.132802963256836,20.591388702392578,147.4656219482422,28.18831443786621
444,137.73660278320312,141.18490600585938,90.53765869140625,165.18563842773438,147.99612426757812,163.95799255371094,9.977561950683594,18.34899139404297,147.99612426757812,39.79690933227539
445,148.92567443847656,140.39910888671875,107.78569030761719,151.20594787597656,146.29103088378906,163.6991729736328,8.151962280273438,19.8864803314209,146.29103088378906,33.4389533996582
446,142.2299041748047,138.4337921142578,90.84855651855469,157.30934143066406,145.9403533935547,161.05661010742188,10.912028312683105,17.1091365814209,145.9403533935547,31.232261657714844
447,157.0551300048828,133.06910705566406,88.6002426147461,149.2544403076172,145.1150665283203,164.02825927734375,8.517212867736816,23.695079803466797,145.1150665283203,29.288362503051758
448,137.55751037597656,140.98696899414062,97.57573699951172,137.719482421875,146.68980407714844,166.1417236328125,6.0959320068359375,19.07879066467285,146.68980407714844,34.303775787353516
449,143.5428009033203,131.7886505126953,97.03755950927734,129.0318603515625,149.44467163085938,166.1835479736328,9.856303215026855,15.823037147521973,149.44467163085938,32.517845153808594
450,155.6772003173828,151.92552185058594,106.05225372314453,142.1000518798828,150.36622619628906,163.01556396484375,10.349746704101562,22.938316345214844,150.36622619628906,40.68434143066406
451,151.4293670654297,150.3317108154297,96.90400695800781,126.93341827392578,147.07281494140625,167.96063232421875,7.635453701019287,25.14565086364746,147.07281494140625,34.2266960144043
452,147.06480407714844,140.17440795898438,114.98950958251953,155.01263427734375,147.84384155273438,160.52371215820312,5.845428943634033,20.332618713378906,147.84384155273438,36.16028594970703
453,150.06622314453125,141.0662078857422,105.9420394897461,143.2474365234375,149.80747985839844,165.81590270996094,7.545949935913086,23.991899490356445,149.80747985839844,33.26539611816406
454,149.76560974121094,146.47357177734375,106.11968231201172,148.99835205078125,147.32870483398438,163.1537628173828,8.510223388671875,23.369699478149414,147.32870483398438,31.649642944335938
455,145.4575958251953,141.26560974121094,89.32608032226562,121.5380859375,146.6074981689453,164.74749755859375,12.16681957244873,22.602907180786133,146.6074981689453,32.335208892822266
456,146.02182006835938,141.685546875,89.38020324707031,148.16917419433594,147.0518035888672,164.4994659423828,8.818285942077637,21.61586570739746,147.0518035888672,34.378021240234375
457,156.61856079101562,138.3761444091797,103.97541046142578,172.1978759765625,148.61795043945312,167.10626220703125,8.68835163116455,21.10077667236328,148.61795043945312,36.703041076660156
458,142.4522247314453,145.35617065429688,86.92564392089844,148.9398956298828,146.45399475097656,167.6878204345703,7.091242790222168,24.108503341674805,146.45399475097656,36.37617111206055
459,143.92071533203125,142.68881225585938,96.09452819824219,131.99859619140625,149.11094665527344,165.1773681640625,9.040180206298828,22.429353713989258,149.11094665527344,36.430110931396484
460,151.05075073242188,146.32769775390625,105.32768249511719,158.58517456054688,146.03146362304688,165.06138610839844,7.117971420288086,23.694137573242188,146.03146362304688,33.14921951293945
461,149.5671844482422,141.77723693847656,85.93260955810547,175.73129272460938,149.21759033203125,162.2749786376953,7.6187543869018555,24.332141876220703,149.21759033203125,31.747394561767578
462,148.49391174316406,149.38082885742188,103.56887817382812,161.75267028808594,145.8892822265625,163.64468383789062,7.162535667419434,24.15071678161621,145.8892822265625,33.01976013183594
463,147.05734252929688,139.30618286132812,98.78799438476562,150.77183532714844,146.78695678710938,162.85556030273438,7.846352577209473,21.79248809814453,146.78695678710938,35.2613525390625
464,156.65541076660156,149.2446746826172,99.69636535644531,132.90985107421875,146.3900909423828,163.0550079345703,8.900067329406738,22.067625045776367,146.3900909423828,38.86659240722656
465,149.6362762451172,143.08767700195312,84.98163604736328,155.7606658935547,146.33229064941406,162.71372985839844,7.2085137367248535,21.375600814819336,146.33229064941406,33.356143951416016
466,148.87417602539062,150.76336669921875,102.19487762451172,134.69070434570312,147.078125,163.9366912841797,7.049959659576416,24.617774963378906,147.078125,35.870994567871094
467,152.56216430664062,140.3109893798828,98.96085357666016,173.23745727539062,147.0867919921875,163.91065979003906,7.165849208831787,24.956031799316406,147.0867919921875,31.59059715270996
468,147.94386291503906,152.81483459472656,98.06147003173828,160.85972595214844,146.99839782714844,162.70787048339844,7.820544719696045,23.79389762878418,146.99839782714844,33.29167938232422
469,152.0978546142578,150.38827514648438,100.82535552978516,149.34884643554688,148.77430725097656,162.9677276611328,11.295309066772461,23.85601043701172,148.77430725097656,31.410125732421875
470,154.16195678710938,132.60552978515625,109.09119415283203,139.63796997070312,149.234619140625,163.32913208007812,8.205424308776855,22.738250732421875,149.234619140625,34.14909744262695
471,150.7632598876953,139.8968963623047,104.98147583007812,165.76824951171875,146.1507568359375,164.44210815429688,11.276235580444336,23.2246150970459,146.1507568359375,35.09246826171875
472,155.68980407714844,146.94943237304688,107.25910949707031,138.88522338867188,145.66517639160156,163.4917449951172,11.588011741638184,22.255102157592773,145.66517639160156,32.0375862121582
473,150.55145263671875,139.57315063476562,107.166748046875,148.12112426757812,148.5535125732422,164.04083251953125,10.547940254211426,22.593647003173828,148.5535125732422,36.966392517089844
474,143.27352905273438,138.62908935546875,109.24189758300781,153.44610595703125,146.65504455566406,164.77755737304688,9.50973129272461,22.36288070678711,146.65504455566406,33.781593322753906
475,143.38243103027344,140.46185302734375,97.3592758178711,149.26858520507812,146.77061462402344,166.93589782714844,8.202217102050781,23.480558395385742,146.77061462402344,36.1538200378418
476,153.97946166992188,137.73263549804688,105.09841918945312,127.07279205322266,144.75083923339844,166.4827423095703,7.3934550285339355,20.686222076416016,144.75083923339844,36.351806640625
477,154.6659698486328,141.1202392578125,103.34611511230469,135.363037109375,143.77377319335938,169.13833618164062,7.970186710357666,25.40871810913086,143.77377319335938,34.579017639160156
478,145.75875854492188,144.6389617919922,85.18545532226562,141.7550048828125,147.833251953125,163.5775909423828,11.292972564697266,23.101757049560547,147.833251953125,33.402671813964844
479,153.18348693847656,141.7448272705078,103.27014923095703,141.78872680664062,145.03163146972656,169.37155151367188,10.29378604888916,22.282814025878906,145.03163146972656,41.278953552246094
480,150.39573669433594,145.73846435546875,95.26776123046875,137.4290313720703,147.35162353515625,163.58197021484375,8.721770286560059,22.372779846191406,147.35162353515625,29.701414108276367
481,149.58346557617188,149.8843536376953,109.90201568603516,123.73668670654297,147.97506713867188,165.8912353515625,7.84297513961792,24.372591018676758,147.97506713867188,36.71635055541992
482,151.86587524414062,143.1857452392578,95.36968994140625,130.9470672607422,146.7716522216797,164.96585083007812,7.810046672821045,22.28644371032715,146.7716522216797,31.555742263793945
483,147.65548706054688,141.85012817382812,94.75141906738281,133.53915405273438,147.99501037597656,166.54653930664062,8.759166717529297,21.782623291015625,147.99501037597656,34.66719436645508
484,151.552734375,137.8289337158203,102.09464263916016,157.29246520996094,150.18572998046875,162.95089721679688,9.25707721710205,22.898221969604492,150.18572998046875,31.69618034362793
485,148.7691650390625,145.6938934326172,88.3429183959961,138.33554077148438,147.59759521484375,163.15792846679688,10.726401329040527,25.437658309936523,147.59759521484375,33.21631622314453
486,153.1051025390625,144.91036987304688,93.44283294677734,142.7587890625,147.3096466064453,168.4630889892578,8.449359893798828,22.80144691467285,147.3096466064453,32.83588790893555
487,150.07652282714844,149.18414306640625,92.72862243652344,127.890380859375,149.15382385253906,167.5310821533203,8.368887901306152,26.130765914916992,149.15382385253906,32.50285339355469
488,160.17465209960938,146.93247985839844,88.3690185546875,127.99308013916016,143.3638153076172,166.35108947753906,7.819590091705322,26.364442825317383,143.3638153076172,36.2639045715332
489,148.50518798828125,151.2109375,92.63963317871094,155.35595703125,144.7133331298828,166.27125549316406,8.568778038024902,25.90730857849121,144.7133331298828,32.710838317871094
490,158.17855834960938,135.92822265625,85.30858612060547,162.6995391845703,146.40940856933594,163.63217163085938,9.281649589538574,22.74477767944336,146.40940856933594,31.962886810302734
491,150.49908447265625,145.73553466796875,93.74299621582031,143.33213806152344,145.25738525390625,165.50941467285156,9.39573860168457,25.54401397705078,145.25738525390625,32.78575134277344
492,155.20338439941406,148.27053833007812,99.8314437866211,160.50367736816406,145.5784149169922,168.1768341064453,9.706483840942383,29.118545532226562,145.5784149169922,32.064857482910156
493,144.1758270263672,142.1085662841797,96.89470672607422,166.41204833984375,151.5904541015625,163.1681671142578,5.72652530670166,24.017175674438477,151.5904541015625,42.05244445800781
494,158.8159637451172,151.115478515625,99.02356719970703,153.71194458007812,144.10260009765625,161.42982482910156,9.161564826965332,24.533912658691406,144.10260009765625,36.46031188964844
495,159.3778076171875,147.25271606445312,104.06731414794922,142.0998992919922,143.2639923095703,166.80247497558594,8.709982872009277,24.794208526611328,143.2639923095703,32.736175537109375
496,146.78456115722656,145.10391235351562,93.23530578613281,142.83804321289062,147.0041961669922,168.04539489746094,8.708224296569824,24.963972091674805,147.0041961669922,36.376060485839844
497,146.63302612304688,144.4973907470703,100.82258605957031,165.64500427246094,148.98524475097656,166.30795288085938,8.190694808959961,23.008281707763672,148.98524475097656,38.47995376586914
498,150.43887329101562,151.64566040039062,99.75748443603516,142.73072814941406,145.1164093017578,162.15219116210938,7.985049247741699,24.11038589477539,145.1164093017578,32.097694396972656
499,149.27676391601562,148.69570922851562,126.70743560791016,153.72984313964844,145.18687438964844,166.11917114257812,8.471921920776367,23.0795955657959,145.18687438964844,33.323272705078125
500,145.7427215576172,140.29302978515625,107.23768615722656,159.13873291015625,146.75457763671875,163.66409301757812,7.162426471710205,20.463708877563477,146.75457763671875,32.43624496459961
501,147.53395080566406,145.92832946777344,111.12627410888672,154.06878662109375,147.46115112304688,170.6138153076172,5.397608280181885,25.16871452331543,147.46115112304688,36.871158599853516
502,146.1566162109375,139.44589233398438,91.55778503417969,140.22210693359375,148.8766326904297,164.40567016601562,6.397396087646484,22.25823974609375,148.8766326904297,31.338167190551758
503,147.936279296875,147.32452392578125,93.17147064208984,162.04507446289062,148.8062286376953,164.1575469970703,5.755850791931152,24.522798538208008,148.8062286376953,35.38827896118164
504,162.16432189941406,137.25743103027344,81.16265106201172,143.2300262451172,147.7049560546875,162.34674072265625,10.774186134338379,21.099363327026367,147.7049560546875,32.06706237792969
505,145.7631378173828,143.18592834472656,108.42288970947266,162.2317657470703,150.68385314941406,164.59201049804688,12.10197925567627,24.335159301757812,150.68385314941406,33.69764709472656
506,152.5040740966797,146.48619079589844,120.27091217041016,153.5128936767578,145.42825317382812,160.9608917236328,9.126083374023438,21.211118698120117,145.42825317382812,28.44034767150879
507,150.0868377685547,144.9322967529297,102.22653198242188,164.8898162841797,146.47589111328125,163.1356201171875,6.265379905700684,21.524356842041016,146.47589111328125,36.016807556152344
508,144.5565948486328,141.32852172851562,97.3421630859375,148.30616760253906,146.3275604248047,164.1966094970703,8.41834545135498,22.01500701904297,146.3275604248047,32.189083099365234
509,150.52728271484375,142.31471252441406,87.25603485107422,159.7066650390625,149.43197631835938,157.86248779296875,10.218868255615234,22.800256729125977,149.43197631835938,34.95607376098633
510,159.44085693359375,143.88771057128906,108.0270767211914,152.3589324951172,145.04579162597656,162.46881103515625,11.868119239807129,22.61505126953125,145.04579162597656,30.805011749267578
511,139.50982666015625,157.89476013183594,99.3425521850586,125.58811950683594,151.0419158935547,165.07815551757812,9.441940307617188,28.122285842895508,151.0419158935547,33.064170837402344
512,141.80545043945312,140.47740173339844,97.38752746582031,134.754638671875,146.1358184814453,165.39418029785156,7.611512660980225,21.07474136352539,146.1358184814453,36.933135986328125
513,151.76820373535156,146.5671844482422,106.46614837646484,159.62490844726562,147.8774871826172,168.38510131835938,10.447264671325684,25.62830352783203,147.8774871826172,34.27044677734375
